Day_Count,Day,StoreID,ProductName,Product_Calorie,Promo_applied,specials,mods,Amt,weather,Inflation_Percentage,Unemployment_Percentage
359,Wednesday,S001,VBurger,625,,No,No,10250.0,hot,1.7,2.2
360,Thursday,S001,VBurger,625,,No,No,11250.0,cold,1.7,2.2
361,Friday,S001,VBurger,625,,No,No,14750.0,cold,1.7,2.2
362,Saturday,S001,VBurger,625,,No,No,13250.0,rainy,1.7,2.2
363,Sunday,S001,VBurger,625,,No,No,12250.0,very hot,1.7,2.2
364,Monday,S001,VBurger,625,,No,No,8875.0,very hot,1.7,2.2
365,Tuesday,S001,VBurger,625,,No,No,12500.0,very hot,1.7,2.2
366,Wednesday,S001,VBurger,625,,No,No,13875.0,hot,1.7,2.2
367,Thursday,S001,VBurger,625,,No,No,9375.0,very hot,1.7,2.2
368,Friday,S001,VBurger,625,,No,No,14625.0,hot,1.7,2.2
369,Saturday,S001,VBurger,625,,No,No,13750.0,very hot,1.7,2.2
370,Sunday,S001,VBurger,625,1,No,No,14737.5,cold,1.7,2.2
371,Monday,S001,VBurger,625,1,No,No,10237.5,hot,1.7,2.2
372,Tuesday,S001,VBurger,625,1,No,No,11025.0,cold,1.7,2.2
373,Wednesday,S001,VBurger,625,1,No,No,10012.5,very hot,1.7,2.2
374,Thursday,S001,VBurger,625,1,No,No,11362.5,very hot,1.7,2.2
375,Friday,S001,VBurger,625,1,No,No,15075.0,cold,1.7,2.2
376,Saturday,S001,VBurger,625,1,No,No,13500.0,very hot,1.7,2.2
377,Sunday,S001,VBurger,625,1,No,No,13275.0,very hot,1.7,2.2
378,Monday,S001,VBurger,625,1,No,No,9900.0,very hot,1.7,2.2
379,Tuesday,S001,VBurger,625,1,No,No,9900.0,very hot,1.7,2.2
380,Wednesday,S001,VBurger,625,1,No,No,10575.0,hot,1.7,2.2
381,Thursday,S001,VBurger,625,1,No,No,11812.5,cold,3.2,1.7
382,Friday,S001,VBurger,625,1,No,No,13725.0,hot,3.2,1.7
383,Saturday,S001,VBurger,625,1,No,No,15187.5,cold,3.2,1.7
384,Sunday,S001,VBurger,625,1,No,No,13162.5,humid,3.2,1.7
385,Monday,S001,VBurger,625,1,No,No,9675.0,rainy,3.2,1.7
386,Tuesday,S001,VBurger,625,1,No,No,10237.5,hot,3.2,1.7
387,Wednesday,S001,VBurger,625,1,No,No,11025.0,hot,3.2,1.7
388,Thursday,S001,VBurger,625,1,No,No,10462.5,very hot,3.2,1.7
389,Friday,S001,VBurger,625,1,No,No,14512.5,hot,3.2,1.7
390,Saturday,S001,VBurger,625,1,No,No,13950.0,hot,3.2,1.7
391,Sunday,S001,VBurger,625,,No,No,13375.0,very hot,3.2,1.7
392,Monday,S001,VBurger,625,,No,No,9875.0,hot,3.2,1.7
393,Tuesday,S001,VBurger,625,,No,No,10125.0,hot,3.2,1.7
394,Wednesday,S001,VBurger,625,,No,No,10375.0,very hot,3.2,1.7
395,Thursday,S001,VBurger,625,,No,No,11000.0,very hot,3.2,1.7
396,Friday,S001,VBurger,625,,No,No,15375.0,cold,3.2,1.7
397,Saturday,S001,VBurger,625,,No,No,13875.0,very hot,3.2,1.7
398,Sunday,S001,VBurger,625,,No,No,13375.0,very hot,3.2,1.7
399,Monday,S001,VBurger,625,,No,No,9750.0,very hot,3.2,1.7
400,Tuesday,S001,VBurger,625,,No,No,20125.0,very hot,3.2,1.7
401,Wednesday,S001,VBurger,625,,No,No,10625.0,very hot,3.2,1.7
402,Thursday,S001,VBurger,625,,No,No,11750.0,hot,3.2,1.7
403,Friday,S001,VBurger,625,,No,No,13625.0,very hot,3.2,1.7
404,Saturday,S001,VBurger,625,,No,No,13125.0,very hot,3.2,1.7
405,Sunday,S001,VBurger,625,,No,No,13125.0,very hot,3.2,1.7
406,Monday,S001,VBurger,625,,No,No,9875.0,hot,3.2,1.7
407,Tuesday,S001,VBurger,625,,No,No,10500.0,hot,3.2,1.7
408,Wednesday,S001,VBurger,625,,No,No,11000.0,cold,3.2,1.7
409,Thursday,S001,VBurger,625,,No,No,10875.0,humid,3.2,1.7
410,Friday,S001,VBurger,625,,No,No,14500.0,hot,3.2,1.7
411,Saturday,S001,VBurger,625,,No,No,15000.0,cold,3.2,1.7
412,Sunday,S001,VBurger,625,,No,No,14750.0,cold,3.2,1.7
413,Monday,S001,VBurger,625,,No,No,9500.0,very hot,3.2,1.7
414,Tuesday,S001,VBurger,625,,No,No,11000.0,cold,3.2,1.7
415,Wednesday,S001,VBurger,625,,No,No,10500.0,hot,3.2,1.7
416,Thursday,S001,VBurger,625,,No,No,11500.0,hot,3.2,1.7
417,Friday,S001,VBurger,625,,No,No,14875.0,hot,3.2,1.7
418,Saturday,S001,VBurger,625,,No,No,13625.0,very hot,3.2,1.7
419,Sunday,S001,VBurger,625,,No,No,13125.0,very hot,3.2,1.7
420,Monday,S001,VBurger,625,,No,No,9875.0,very hot,3.2,1.7
421,Tuesday,S001,VBurger,625,,No,No,10125.0,hot,3.2,1.7
422,Wednesday,S001,VBurger,625,,No,No,10625.0,very hot,3.2,1.7
423,Thursday,S001,VBurger,625,,No,No,10875.0,humid,3.2,1.7
424,Friday,S001,VBurger,625,,No,No,13750.0,very hot,3.2,1.7
425,Saturday,S001,VBurger,625,,No,No,13375.0,very hot,3.2,1.7
426,Sunday,S001,VBurger,625,,No,No,13125.0,very hot,3.2,1.7
427,Monday,S001,VBurger,625,,No,No,9875.0,hot,3.2,1.7
428,Tuesday,S001,VBurger,625,,No,No,9750.0,very hot,3.2,1.7
429,Wednesday,S001,VBurger,625,,No,No,11750.0,cold,3.2,1.7
430,Thursday,S001,VBurger,625,,No,No,11250.0,hot,3.2,1.7
431,Friday,S001,VBurger,625,,No,No,14250.0,very cold,3.2,1.7
432,Saturday,S001,VBurger,625,,No,No,15000.0,cold,3.2,1.7
433,Sunday,S001,VBurger,625,,No,No,13875.0,hot,3.2,1.7
434,Monday,S001,VBurger,625,,No,No,9875.0,very hot,3.2,1.7
435,Tuesday,S001,VBurger,625,,No,No,10375.0,hot,3.2,1.7
436,Wednesday,S001,VBurger,625,,No,No,10000.0,very hot,3.2,1.7
437,Thursday,S001,VBurger,625,,No,No,10750.0,hot,3.2,1.7
438,Friday,S001,VBurger,625,,No,No,14250.0,hot,3.2,1.7
439,Saturday,S001,VBurger,625,,No,No,14750.0,cold,3.2,1.7
440,Sunday,S001,VBurger,625,,No,No,14250.0,cold,3.2,1.7
441,Monday,S001,VBurger,625,,No,No,9750.0,rainy,3.2,1.7
442,Tuesday,S001,VBurger,625,,No,No,10625.0,cold,3.2,1.7
443,Wednesday,S001,VBurger,625,,No,No,11500.0,cold,3.2,1.7
444,Thursday,S001,VBurger,625,,No,No,11000.0,very hot,3.2,1.7
445,Friday,S001,VBurger,625,,No,No,13875.0,very hot,3.2,1.7
446,Saturday,S001,VBurger,625,,No,No,13250.0,very hot,3.2,1.7
447,Sunday,S001,VBurger,625,,No,No,12750.0,very hot,3.2,1.7
448,Monday,S001,VBurger,625,,No,No,10250.0,very cold,3.2,1.7
449,Tuesday,S001,VBurger,625,,No,No,10375.0,hot,3.2,1.7
450,Wednesday,S001,VBurger,625,,No,No,10750.0,hot,3.2,1.7
451,Thursday,S001,VBurger,625,,No,No,11000.0,very hot,3.2,1.7
452,Friday,S001,VBurger,625,,No,No,15125.0,cold,3.2,1.7
453,Saturday,S001,VBurger,625,,No,No,14500.0,hot,3.2,1.7
454,Sunday,S001,VBurger,625,,No,No,13500.0,hot,3.2,1.7
455,Monday,S001,VBurger,625,,No,No,7375.0,cold,3.2,1.7
456,Tuesday,S001,VBurger,625,,No,No,7125.0,hot,3.2,1.7
457,Wednesday,S001,VBurger,625,,No,No,7375.0,hot,3.2,1.7
458,Thursday,S001,VBurger,625,,No,No,7750.0,very hot,3.2,1.7
459,Friday,S001,VBurger,625,,No,No,10625.0,cold,3.2,1.7
460,Saturday,S001,VBurger,625,,No,No,9875.0,hot,3.2,1.7
461,Sunday,S001,VBurger,625,,No,No,10375.0,cold,3.2,1.7
462,Monday,S001,VBurger,625,,No,No,7125.0,hot,3.2,1.7
463,Tuesday,S001,VBurger,625,,No,No,6750.0,very hot,3.2,1.7
464,Wednesday,S001,VBurger,625,,No,No,7000.0,very hot,3.2,1.7
465,Thursday,S001,VBurger,625,,No,No,8000.0,cold,3.2,1.7
466,Friday,S001,VBurger,625,,No,No,10000.0,hot,3.2,1.7
467,Saturday,S001,VBurger,625,,No,No,9375.0,very hot,3.2,1.7
468,Sunday,S001,VBurger,625,,No,No,9250.0,humid,3.2,1.7
469,Monday,S001,VBurger,625,,No,No,6875.0,rainy,3.2,1.7
470,Tuesday,S001,VBurger,625,,No,No,7250.0,cold,3.2,1.7
471,Wednesday,S001,VBurger,625,,No,No,7125.0,very hot,,1.7
472,Thursday,S001,VBurger,625,,No,No,8000.0,hot,4.8,1.1
473,Friday,S001,VBurger,625,,No,No,10750.0,cold,4.8,1.1
474,Saturday,S001,VBurger,625,,No,No,10000.0,hot,4.8,1.1
475,Sunday,S001,VBurger,625,,No,No,10125.0,cold,4.8,1.1
476,Monday,S001,VBurger,625,,No,No,6875.0,very hot,4.8,1.1
477,Tuesday,S001,VBurger,625,,No,No,7125.0,very hot,4.8,1.1
478,Wednesday,S001,VBurger,625,,No,No,7125.0,very hot,4.8,1.1
479,Thursday,S001,VBurger,625,,No,No,7625.0,very hot,4.8,1.1
480,Friday,S001,VBurger,625,,No,No,10000.0,hot,4.8,1.1
481,Saturday,S001,VBurger,625,,No,No,9625.0,very hot,4.8,1.1
482,Sunday,S001,VBurger,625,,No,No,9750.0,hot,4.8,1.1
483,Monday,S001,VBurger,625,,No,No,6875.0,hot,4.8,1.1
484,Tuesday,S001,VBurger,625,,No,No,7125.0,hot,4.8,1.1
485,Wednesday,S001,VBurger,625,,No,No,7000.0,very hot,4.8,1.1
486,Thursday,S001,VBurger,625,,No,No,7500.0,very hot,4.8,1.1
487,Friday,S001,VBurger,625,,No,No,10250.0,hot,4.8,1.1
488,Saturday,S001,VBurger,625,,No,No,9875.0,hot,4.8,1.1
489,Sunday,S001,VBurger,625,,No,No,9375.0,very hot,4.8,1.1
490,Monday,S001,VBurger,625,,No,No,6750.0,very hot,4.8,1.1
491,Tuesday,S001,VBurger,625,,No,No,6875.0,very hot,4.8,1.1
492,Wednesday,S001,VBurger,625,,No,No,7625.0,hot,4.8,1.1
493,Thursday,S001,VBurger,625,,No,No,8000.0,hot,4.8,1.1
494,Friday,S001,VBurger,625,,No,No,10125.0,hot,4.8,1.1
495,Saturday,S001,VBurger,625,,No,No,9625.0,hot,4.8,1.1
496,Sunday,S001,VBurger,625,,No,No,10125.0,cold,4.8,1.1
497,Monday,S001,VBurger,625,,No,No,7250.0,hot,4.8,1.1
498,Tuesday,S001,VBurger,625,,No,No,6875.0,very hot,4.8,1.1
499,Wednesday,S001,VBurger,625,,No,No,7250.0,very hot,4.8,1.1
500,Thursday,S001,VBurger,625,,No,No,7750.0,hot,4.8,1.1
500,Thursday,S001,Veg Burger,625,,No,No,7375.0,very hot,4.8,1.1
501,Friday,S001,Veg Burger,625,,No,No,9750.0,very hot,4.8,1.1
502,Saturday,S001,Veg Burger,625,,No,No,9250.0,very hot,4.8,1.1
503,Sunday,S001,Veg Burger,625,,No,No,9125.0,very hot,4.8,1.1
504,Monday,S001,Veg Burger,625,,No,No,7625.0,cold,4.8,1.1
505,Tuesday,S001,Veg Burger,625,,No,No,6750.0,rainy,4.8,1.1
506,Wednesday,S001,Veg Burger,625,,No,No,7250.0,hot,4.8,1.1
507,Thursday,S001,Veg Burger,625,,No,No,7750.0,very hot,4.8,1.1
508,Friday,S001,Veg Burger,625,,No,No,9375.0,very hot,4.8,1.1
509,Saturday,S001,Veg Burger,625,,No,No,9250.0,very hot,4.8,1.1
510,Sunday,S001,Veg Burger,625,,No,No,9625.0,humid,4.8,1.1
511,Monday,S001,Veg Burger,625,,No,No,7375.0,humid,4.8,1.1
512,,S001,Veg Burger,625,,No,No,7000.0,hot,4.8,1.1
513,Wednesday,S001,Veg Burger,625,,No,No,6750.0,very hot,4.8,1.1
514,Thursday,S001,Veg Burger,625,,No,No,7500.0,very hot,4.8,1.1
515,Friday,S001,Veg Burger,625,,No,No,9750.0,very hot,4.8,1.1
516,Saturday,S001,Veg Burger,625,,No,No,10250.0,cold,4.8,1.1
517,Sunday,S001,Veg Burger,625,,No,No,13125.0,very hot,4.8,1.1
518,Monday,S001,Veg Burger,625,,No,No,9625.0,very hot,4.8,1.1
519,Tuesday,S001,Veg Burger,625,,No,No,10875.0,cold,4.8,1.1
520,Wednesday,S001,Veg Burger,625,,No,No,10250.0,very hot,4.8,1.1
521,Thursday,S001,Veg Burger,625,,No,No,11000.0,humid,4.8,1.1
522,Friday,S001,Veg Burger,625,,No,No,15375.0,cold,4.8,1.1
523,Saturday,S001,Veg Burger,625,,No,No,14000.0,humid,4.8,1.1
524,Sunday,S001,Veg Burger,625,,No,No,14250.0,cold,4.8,1.1
525,Monday,S001,Veg Burger,625,,No,No,10625.0,cold,4.8,1.1
526,Tuesday,S001,Veg Burger,625,,No,No,10000.0,humid,4.8,1.1
527,Wednesday,S001,Veg Burger,625,,No,No,9875.0,very hot,4.8,1.1
528,Thursday,S001,Veg Burger,625,,No,No,10875.0,very hot,4.8,1.1
529,Friday,S001,Veg Burger,625,,No,No,14250.0,rainy,4.8,1.1
530,Saturday,S001,Veg Burger,625,,No,No,13000.0,very hot,4.8,1.1
531,Sunday,S001,Veg Burger,625,,No,No,13750.0,hot,4.8,1.1
532,Monday,S001,Veg Burger,625,,No,No,9625.0,very hot,4.8,1.1
533,Tuesday,S001,Veg Burger,625,,No,No,9500.0,very hot,4.8,1.1
534,Wednesday,S001,Veg Burger,625,,No,No,9875.0,very hot,4.8,1.1
535,Thursday,S001,Veg Burger,625,,No,No,11750.0,cold,4.8,1.1
536,Friday,S001,Veg Burger,625,,No,No,15500.0,cold,4.8,1.1
537,Saturday,S001,Veg Burger,625,,No,No,14375.0,hot,4.8,1.1
538,Sunday,S001,Veg Burger,625,,No,No,14375.0,cold,4.8,1.1
539,Monday,S001,Veg Burger,625,,No,No,10125.0,hot,4.8,1.1
540,Tuesday,S001,Veg Burger,625,,No,No,10250.0,hot,4.8,1.1
541,Wednesday,S001,Veg Burger,625,,No,No,10000.0,very hot,4.8,1.1
542,Thursday,S001,Veg Burger,625,,No,No,10625.0,very hot,4.8,1.1
543,Friday,S001,Veg Burger,625,,No,No,13750.0,very hot,4.8,1.1
544,Saturday,S001,Veg Burger,625,,No,No,13625.0,very hot,4.8,1.1
545,Sunday,S001,Veg Burger,625,,No,No,14625.0,hot,4.8,1.1
546,Monday,S001,Veg Burger,625,,No,No,11375.0,cold,4.8,1.1
547,Tuesday,S001,Veg Burger,625,,No,No,11375.0,cold,4.8,1.1
548,Wednesday,S001,Veg Burger,625,,No,No,11250.0,humid,4.8,1.1
549,Thursday,S001,Veg Burger,625,,No,No,12125.0,cold,4.8,1.1
550,Friday,S001,Veg Burger,625,,No,No,16000.0,cold,4.8,1.1
551,Saturday,S001,Veg Burger,625,,No,No,13875.0,very hot,4.8,1.1
552,Sunday,S001,Veg Burger,625,,No,No,14250.0,rainy,4.8,1.1
553,Monday,S001,Veg Burger,625,,No,No,10250.0,very hot,4.8,1.1
554,Tuesday,S001,Veg Burger,625,,No,No,10250.0,very hot,4.8,1.1
555,Wednesday,S001,Veg Burger,625,,No,No,11500.0,hot,4.8,1.1
556,Thursday,S001,Veg Burger,625,,No,No,12625.0,cold,4.8,1.1
557,Friday,S001,Veg Burger,625,,No,No,14750.0,very hot,4.8,1.1
558,Saturday,S001,Veg Burger,625,,No,No,15250.0,hot,4.8,1.1
559,Sunday,S001,Veg Burger,625,,No,No,15125.0,cold,4.8,1.1
560,Monday,S001,Veg Burger,625,,No,No,10625.0,very hot,4.8,1.1
561,Tuesday,S001,Veg Burger,625,,No,No,10125.0,very hot,4.8,1.1
562,Wednesday,S001,Veg Burger,625,,No,No,11500.0,cold,4.8,1.1
563,Thursday,S001,Veg Burger,625,,No,No,12125.0,humid,7.0,1.0
564,Friday,S001,Veg Burger,625,,No,No,16000.0,cold,7.0,1.0
565,Saturday,S001,Veg Burger,625,,No,No,14125.0,very hot,7.0,1.0
566,Sunday,S001,Veg Burger,625,,No,No,13625.0,very hot,7.0,1.0
567,Monday,S001,Veg Burger,625,,No,No,10875.0,hot,7.0,1.0
568,Tuesday,S001,Veg Burger,625,,No,No,11625.0,cold,7.0,1.0
569,Wednesday,S001,Veg Burger,625,,No,No,11625.0,hot,7.0,1.0
570,Thursday,S001,Veg Burger,625,,No,No,10625.0,very hot,7.0,1.0
571,Friday,S001,Veg Burger,625,,No,No,15250.0,hot,7.0,1.0
572,Saturday,S001,Veg Burger,625,,No,No,14625.0,hot,7.0,1.0
573,Sunday,S001,Veg Burger,625,,No,No,14375.0,hot,7.0,1.0
574,Monday,S001,Veg Burger,625,,No,No,10750.0,cold,7.0,1.0
575,Tuesday,S001,Veg Burger,625,,No,No,10375.0,humid,7.0,1.0
576,Wednesday,S001,Veg Burger,625,,No,No,10375.0,very hot,7.0,1.0
577,Thursday,S001,Veg Burger,625,,No,No,11375.0,hot,7.0,1.0
578,Friday,S001,Veg Burger,625,Disc,No,No,14512.5,humid,7.0,1.0
579,Saturday,S001,Veg Burger,625,Disc,No,No,13500.0,very hot,7.0,1.0
580,Sunday,S001,Veg Burger,625,Disc,No,No,14175.0,hot,7.0,1.0
581,Monday,S001,Veg Burger,625,Disc,No,No,10687.5,hot,7.0,1.0
582,Tuesday,S001,Veg Burger,625,Disc,No,No,11362.5,cold,7.0,1.0
583,Wednesday,S001,Veg Burger,625,Disc,No,No,10575.0,very hot,7.0,1.0
584,Thursday,S001,Veg Burger,625,Disc,No,No,11812.5,hot,7.0,1.0
585,Friday,S001,Veg Burger,625,Disc,No,No,14287.5,humid,7.0,1.0
586,Saturday,S001,Veg Burger,625,Disc,No,No,15412.5,cold,7.0,1.0
587,Sunday,S001,Veg Burger,625,Disc,No,No,14062.5,hot,7.0,1.0
588,Monday,S001,Veg Burger,625,Disc,No,No,10125.0,very hot,7.0,1.0
589,Tuesday,S001,Veg Burger,625,Disc,No,No,10462.5,hot,7.0,1.0
590,Wednesday,S001,Veg Burger,625,Disc,No,No,10350.0,very hot,7.0,1.0
591,Thursday,S001,Veg Burger,625,Disc,No,No,11362.5,hot,7.0,1.0
592,Friday,S001,Veg Burger,625,Disc,No,No,14850.0,very hot,7.0,1.0
593,Saturday,S001,Veg Burger,625,Disc,No,No,14962.5,hot,7.0,1.0
594,Sunday,S001,Veg Burger,625,,No,No,13250.0,very hot,7.0,1.0
595,Monday,S001,Veg Burger,625,,No,No,10250.0,hot,7.0,1.0
596,Tuesday,S001,Veg Burger,625,,No,No,10000.0,very hot,7.0,1.0
597,Wednesday,S001,Veg Burger,625,,No,No,10750.0,very hot,7.0,1.0
598,Thursday,S001,Veg Burger,625,,No,No,12625.0,cold,7.0,1.0
599,Friday,S001,Veg Burger,625,,No,No,15250.0,hot,7.0,1.0
600,Saturday,S001,Veg Burger,625,,No,No,14375.0,rainy,7.0,1.0
601,Sunday,S001,Veg Burger,625,,No,No,13625.0,rainy,7.0,1.0
602,Monday,S001,Veg Burger,625,,No,No,11125.0,cold,7.0,1.0
603,Tuesday,S001,Veg Burger,625,,No,No,9750.0,very hot,7.0,1.0
604,Wednesday,S001,Veg Burger,625,,No,No,11875.0,cold,7.0,1.0
605,Thursday,S001,Veg Burger,625,,No,No,11625.0,very hot,7.0,1.0
606,Friday,S001,Veg Burger,625,,No,No,15250.0,cold,7.0,1.0
607,Saturday,S001,Veg Burger,625,,No,No,14125.0,hot,7.0,1.0
608,Sunday,S001,Veg Burger,625,,No,No,12625.0,very hot,7.0,1.0
609,Monday,S001,Veg Burger,625,,No,No,9625.0,very hot,7.0,1.0
610,Tuesday,S001,Veg Burger,625,,No,No,10125.0,hot,7.0,1.0
611,Wednesday,S001,Veg Burger,625,,No,No,10000.0,very hot,7.0,1.0
612,Thursday,S001,Veg Burger,625,,No,No,11000.0,hot,7.0,1.0
613,Friday,S001,Veg Burger,625,,No,No,14000.0,hot,7.0,1.0
614,Saturday,S001,Veg Burger,625,,No,No,13000.0,very hot,7.0,1.0
615,Sunday,S001,Veg Burger,625,,No,No,13375.0,very hot,7.0,1.0
616,Monday,S001,Veg Burger,625,,No,No,10125.0,cold,7.0,1.0
617,Tuesday,S001,Veg Burger,625,,No,No,10125.0,hot,7.0,1.0
618,Wednesday,S001,Veg Burger,625,,No,No,9750.0,very hot,7.0,1.0
619,Thursday,S001,Veg Burger,625,,No,No,10875.0,humid,7.0,1.0
620,Friday,S001,Veg Burger,625,,No,No,13625.0,very hot,7.0,1.0
621,Saturday,S001,Veg Burger,625,,No,No,13625.0,rainy,7.0,1.0
622,Sunday,S001,Veg Burger,625,,No,No,13000.0,very hot,7.0,1.0
623,Monday,S001,Veg Burger,625,,No,No,10000.0,hot,7.0,1.0
624,Tuesday,S001,Veg Burger,625,,No,No,9375.0,very hot,7.0,1.0
625,Wednesday,S001,Veg Burger,625,,No,No,11250.0,cold,7.0,1.0
626,Thursday,S001,Veg Burger,625,,No,No,11000.0,cold,7.0,1.0
627,Friday,S001,Veg Burger,625,,No,No,14125.0,very hot,7.0,1.0
628,Saturday,S001,Veg Burger,625,,No,No,14500.0,cold,7.0,1.0
629,Sunday,S001,Veg Burger,625,,No,No,13500.0,hot,7.0,1.0
630,Monday,S001,Veg Burger,625,,No,No,9375.0,rainy,7.0,1.0
631,Tuesday,S001,Veg Burger,625,,No,No,10000.0,hot,7.0,1.0
632,Wednesday,S001,Veg Burger,625,,No,No,10750.0,humid,7.0,1.0
633,Thursday,S001,Veg Burger,625,,No,No,10875.0,very hot,7.0,1.0
634,Friday,S001,Veg Burger,625,,No,No,13750.0,rainy,7.0,1.0
635,Saturday,S001,Veg Burger,625,,No,No,14750.0,cold,7.0,1.0
636,Sunday,S001,Veg Burger,625,,No,No,13875.0,cold,7.0,1.0
637,Monday,S001,Veg Burger,625,,No,No,10500.0,cold,7.0,1.0
638,Tuesday,S001,Veg Burger,625,,No,No,10250.0,hot,7.0,1.0
639,Wednesday,S001,Veg Burger,625,,No,No,11375.0,cold,7.0,1.0
640,Thursday,S001,Veg Burger,625,,No,No,10750.0,very hot,7.0,1.0
641,Friday,S001,Veg Burger,625,,No,No,14375.0,hot,7.0,1.0
642,Saturday,S001,Veg Burger,625,,No,No,13250.0,rainy,7.0,1.0
643,Sunday,S001,Veg Burger,625,,No,No,13000.0,very hot,7.0,1.0
644,Monday,S001,Veg Burger,625,,No,No,9375.0,very hot,7.0,1.0
645,Tuesday,S001,Veg Burger,625,,No,No,10000.0,hot,7.0,1.0
646,Wednesday,S001,Veg Burger,625,,No,No,10375.0,very hot,7.0,1.0
647,Thursday,S001,Veg Burger,625,,No,No,11375.0,hot,7.0,1.0
648,Friday,S001,Veg Burger,625,,No,No,14500.0,hot,7.0,1.0
649,Saturday,S001,Veg Burger,625,,No,No,13375.0,very hot,7.0,1.0
650,Sunday,S001,Veg Burger,625,,No,No,13625.0,very cold,7.0,1.0
651,Monday,S001,Veg Burger,625,,No,No,10375.0,cold,5.5,1.1
652,Tuesday,S001,Veg Burger,625,,No,No,10500.0,hot,5.5,1.1
653,Wednesday,S001,Veg Burger,625,,No,No,10375.0,humid,5.5,1.1
654,Thursday,S001,Veg Burger,625,,No,No,10875.0,hot,5.5,1.1
655,Friday,S001,Veg Burger,625,,No,No,14250.0,hot,5.5,1.1
656,Saturday,S001,Veg Burger,625,,No,No,13875.0,hot,5.5,1.1
657,Sunday,S001,Veg Burger,625,,No,No,14250.0,cold,5.5,1.1
658,Monday,S001,Veg Burger,625,,No,No,10625.0,cold,5.5,1.1
659,Tuesday,S001,Veg Burger,625,,No,No,9750.0,very hot,5.5,1.1
660,Wednesday,S001,Veg Burger,625,,No,No,10375.0,very hot,5.5,1.1
661,Thursday,S001,Veg Burger,625,,No,No,11875.0,cold,5.5,1.1
662,Friday,S001,Veg Burger,625,,No,No,14625.0,hot,5.5,1.1
663,Saturday,S001,Veg Burger,625,,No,No,13875.0,very hot,5.5,1.1
664,Sunday,S001,Veg Burger,625,,No,No,13500.0,hot,5.5,1.1
665,Monday,S001,Veg Burger,625,,No,No,9875.0,hot,5.5,1.1
666,Tuesday,S001,Veg Burger,625,,No,No,9875.0,very hot,5.5,1.1
667,Wednesday,S001,Veg Burger,625,,No,No,9750.0,very hot,5.5,1.1
668,Thursday,S001,Veg Burger,625,,No,No,12250.0,very hot,5.5,1.1
669,Friday,S001,Veg Burger,625,,No,No,11500.0,very hot,5.5,1.1
670,Saturday,S001,Veg Burger,625,,No,No,14000.0,hot,5.5,1.1
671,Sunday,S001,Veg Burger,625,,No,No,13750.0,hot,5.5,1.1
672,Monday,S001,Veg Burger,625,,No,No,9500.0,very hot,5.5,1.1
673,Tuesday,S001,Veg Burger,625,,No,No,10250.0,hot,5.5,1.1
674,Wednesday,S001,Veg Burger,625,,No,No,10250.0,very hot,5.5,1.1
675,Thursday,S001,Veg Burger,625,,No,No,10625.0,very hot,5.5,1.1
676,Friday,S001,Veg Burger,625,,No,No,13500.0,very hot,5.5,1.1
677,Saturday,S001,Veg Burger,625,,No,No,13375.0,rainy,5.5,1.1
678,Sunday,S001,Veg Burger,625,,No,No,14500.0,cold,5.5,1.1
679,Monday,S001,Veg Burger,625,,No,No,9875.0,hot,5.5,1.1
680,Tuesday,S001,Veg Burger,625,,No,No,9500.0,very hot,5.5,1.1
681,Wednesday,S001,Veg Burger,625,,No,No,10125.0,very hot,5.5,1.1
682,Thursday,S001,Veg Burger,625,,No,No,12000.0,cold,5.5,1.1
683,Friday,S001,Veg Burger,625,,No,No,13625.0,very hot,5.5,1.1
684,Saturday,S001,Veg Burger,625,,No,No,14375.0,hot,5.5,1.1
685,Sunday,S001,Veg Burger,625,,No,No,13250.0,humid,5.5,1.1
686,Monday,S001,Veg Burger,625,,No,No,9375.0,very hot,5.5,1.1
687,Tuesday,S001,Veg Burger,625,,No,No,9625.0,very hot,5.5,1.1
688,Wednesday,S001,Veg Burger,625,,No,No,10875.0,hot,5.5,1.1
689,Thursday,S001,Veg Burger,625,,No,No,11125.0,hot,5.5,1.1
690,Friday,S001,Veg Burger,625,,No,No,15625.0,cold,5.5,1.1
691,Saturday,S001,Veg Burger,625,,No,No,14750.0,cold,5.5,1.1
692,Sunday,S001,Veg Burger,625,,No,No,14375.0,cold,5.5,1.1
693,Monday,S001,Veg Burger,625,,No,No,10750.0,cold,5.5,1.1
694,Tuesday,S001,Veg Burger,625,,No,No,10375.0,hot,5.5,1.1
695,Wednesday,S001,Veg Burger,625,,No,No,10000.0,very hot,5.5,1.1
696,Thursday,S001,Veg Burger,625,,No,No,11500.0,hot,5.5,1.1
697,Friday,S001,Veg Burger,625,,No,No,15250.0,cold,5.5,1.1
698,Saturday,S001,Veg Burger,625,,No,No,13375.0,very hot,5.5,1.1
699,Sunday,S001,Veg Burger,625,,No,No,14500.0,cold,5.5,1.1
700,Monday,S001,Veg Burger,625,,No,No,10375.0,hot,5.5,1.1
701,Tuesday,S001,Veg Burger,625,,No,No,9500.0,very hot,5.5,1.1
702,Wednesday,S001,Veg Burger,625,,No,No,10125.0,very cold,5.5,1.1
703,Thursday,S001,Veg Burger,625,,No,No,10375.0,very hot,5.5,1.1
704,Friday,S001,Veg Burger,625,,No,No,13625.0,very hot,5.5,1.1
705,Saturday,S001,Veg Burger,625,,No,No,14250.0,hot,5.5,1.1
706,Sunday,S001,Veg Burger,625,,No,No,13250.0,very hot,5.5,1.1
707,Monday,S001,Veg Burger,625,,No,No,10000.0,hot,5.5,1.1
